,image_path,species
14693,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 12-02-37.JPG,empty
14694,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 13-09-12.JPG,empty
14695,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 13-09-43.JPG,empty
14696,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 13-10-47.JPG,empty
14697,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 13-59-57.JPG,empty
14698,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 14-00-04.JPG,empty
14699,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-08 14-00-21.JPG,empty
14700,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-09 03-19-04.JPG,badger
14701,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-09 03-19-11.JPG,badger
14702,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-09 20-46-48.JPG,fox
14703,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-09 21-49-59.JPG,other
14704,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-12 05-17-19.JPG,roe deer
14705,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-12 05-18-55.JPG,roe deer
14706,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-12 05-49-11.JPG,red deer
14707,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-13 06-55-45.JPG,roe deer
14708,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-13 06-56-31.JPG,roe deer
14709,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-13 22-39-57.JPG,other
14710,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-13 22-40-19.JPG,other
14711,../pictures/24_BRASZCZA/B/Wiosna/2/2023-05-14 01-37-04.JPG,fox
14712,../pictures/24_BRASZCZA/B/Wiosna/3/2023-04-27 08-54-20.JPG,red deer
14713,../pictures/24_BRASZCZA/B/Wiosna/3/2023-04-27 08-54-29.JPG,red deer
14714,../pictures/24_BRASZCZA/B/Zima/1/2023-03-01 12-51-14.JPG,fox
14715,../pictures/24_BRASZCZA/B/Zima/1/2023-03-07 14-15-15.JPG,marten
14716,../pictures/24_BRASZCZA/B/Zima/1/2023-03-08 22-23-06.JPG,fox
14717,../pictures/24_BRASZCZA/B/Zima/1/2023-03-17 02-31-28.JPG,hare
14718,../pictures/24_BRASZCZA/B/Zima/2/2023-02-23 16-22-50.JPG,red deer
14719,../pictures/24_BRASZCZA/B/Zima/2/2023-02-23 16-25-40.JPG,red deer
14720,../pictures/24_BRASZCZA/B/Zima/2/2023-02-23 16-26-03.JPG,red deer
14721,../pictures/24_BRASZCZA/B/Zima/2/2023-02-23 16-44-02.JPG,red deer
14722,../pictures/24_BRASZCZA/B/Zima/2/2023-02-23 16-44-14.JPG,red deer
14723,../pictures/24_BRASZCZA/B/Zima/2/2023-02-25 11-50-07.JPG,red deer
14724,../pictures/24_BRASZCZA/B/Zima/2/2023-03-01 18-59-31.JPG,badger
14725,../pictures/24_BRASZCZA/B/Zima/2/2023-03-01 19-05-58.JPG,badger
14726,../pictures/24_BRASZCZA/B/Zima/2/2023-03-06 08-51-19.JPG,roe deer
14727,../pictures/24_BRASZCZA/B/Zima/2/2023-03-11 20-49-00.JPG,marten
14728,../pictures/24_BRASZCZA/B/Zima/2/2023-03-14 12-15-42.JPG,bird
14729,../pictures/24_BRASZCZA/B/Zima/2/2023-03-14 12-16-31.JPG,bird
14730,../pictures/24_BRASZCZA/B/Zima/2/2023-03-17 23-19-40.JPG,red deer
14731,../pictures/24_BRASZCZA/B/Zima/2/2023-03-17 23-19-49.JPG,red deer
14732,../pictures/24_BRASZCZA/B/Zima/3/2023-02-24 04-36-46.JPG,red deer
14733,../pictures/24_BRASZCZA/B/Zima/3/2023-02-24 04-48-35.JPG,red deer
14734,../pictures/24_BRASZCZA/B/Zima/3/2023-02-24 04-48-53.JPG,red deer
14735,../pictures/24_BRASZCZA/B/Zima/3/2023-02-25 23-24-20.JPG,empty
14736,../pictures/24_BRASZCZA/B/Zima/3/2023-03-07 14-07-52.JPG,roe deer
14737,../pictures/24_BRASZCZA/B/Zima/3/2023-03-07 14-08-12.JPG,roe deer
14738,../pictures/24_BRASZCZA/B/Zima/3/2023-03-08 11-16-11.JPG,empty
14739,../pictures/24_BRASZCZA/B/Zima/3/2023-03-16 09-53-39.JPG,bird
14740,../pictures/24_BRASZCZA/B/Zima/3/2023-03-16 09-53-48.JPG,bird
14741,../pictures/24_BRASZCZA/R/Lato/1/2023-07-17 21-18-29.JPG,wild boar
14742,../pictures/24_BRASZCZA/R/Lato/1/2023-07-29 15-21-23.JPG,bison
14743,../pictures/24_BRASZCZA/R/Lato/1/2023-07-29 15-21-42.JPG,bison
14744,../pictures/24_BRASZCZA/R/Lato/1/2023-07-29 15-21-49.JPG,bison
14745,../pictures/24_BRASZCZA/R/Lato/2/2023-07-15 21-21-36.JPG,other
14746,../pictures/24_BRASZCZA/R/Lato/2/2023-07-19 04-17-45.JPG,empty
14747,../pictures/24_BRASZCZA/R/Lato/2/2023-07-19 10-22-19.JPG,squirrel
14748,../pictures/24_BRASZCZA/R/Lato/2/2023-07-21 13-08-06.JPG,raccoon dog
14749,../pictures/24_BRASZCZA/R/Lato/2/2023-07-22 05-44-00.JPG,squirrel
14750,../pictures/24_BRASZCZA/R/Lato/2/2023-07-22 07-02-01.JPG,squirrel
14751,../pictures/24_BRASZCZA/R/Lato/2/2023-07-22 07-02-08.JPG,squirrel
14752,../pictures/24_BRASZCZA/R/Lato/2/2023-07-23 14-03-35.JPG,bird
14753,../pictures/24_BRASZCZA/R/Lato/2/2023-07-24 06-07-45.JPG,squirrel
14754,../pictures/24_BRASZCZA/R/Lato/2/2023-07-25 02-18-56.JPG,raccoon dog
14755,../pictures/24_BRASZCZA/R/Lato/2/2023-07-25 02-19-04.JPG,raccoon dog
14756,../pictures/24_BRASZCZA/R/Lato/2/2023-07-25 05-32-00.JPG,raccoon dog
14757,../pictures/24_BRASZCZA/R/Lato/2/2023-07-25 12-18-25.JPG,marten
14758,../pictures/24_BRASZCZA/R/Lato/2/2023-07-26 02-24-32.JPG,marten
14759,../pictures/24_BRASZCZA/R/Lato/2/2023-07-26 02-24-40.JPG,marten
14760,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 05-01-02.JPG,marten
14761,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-21-43.JPG,bison
14762,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-21-52.JPG,bison
14763,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-22-01.JPG,bison
14764,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-22-11.JPG,bison
14765,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-22-20.JPG,bison
14766,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-22-40.JPG,bison
14767,../pictures/24_BRASZCZA/R/Lato/2/2023-07-27 17-22-53.JPG,bison
14768,../pictures/24_BRASZCZA/R/Lato/2/2023-07-28 09-39-22.JPG,bird
14769,../pictures/24_BRASZCZA/R/Lato/2/2023-07-28 09-41-33.JPG,bird
14770,../pictures/24_BRASZCZA/R/Lato/2/2023-07-29 21-04-18.JPG,raccoon dog
14771,../pictures/24_BRASZCZA/R/Lato/2/2023-07-29 23-26-38.JPG,raccoon dog
14772,../pictures/24_BRASZCZA/R/Lato/2/2023-07-31 07-16-50.JPG,bird
14773,../pictures/24_BRASZCZA/R/Lato/3/2023-07-16 08-32-30.JPG,bird
14774,../pictures/24_BRASZCZA/R/Lato/3/2023-07-24 18-20-13.JPG,roe deer
14775,../pictures/24_BRASZCZA/R/Późna jesień/1/2022-11-26 06-01-10.JPG,fox
14776,../pictures/24_BRASZCZA/R/Późna jesień/1/2022-11-26 06-01-21.JPG,fox
14777,../pictures/24_BRASZCZA/R/Późna jesień/3/2022-11-16 13-45-39.JPG,red deer
14778,../pictures/24_BRASZCZA/R/Późna jesień/3/2022-11-25 11-49-34.JPG,marten
14779,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-55-35.JPG,bison
14780,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-55-43.JPG,bison
14781,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-55-50.JPG,bison
14782,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-55-58.JPG,bison
14783,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-56-06.JPG,bison
14784,../pictures/24_BRASZCZA/R/Wczesna jesień/2/2022-10-11 10-56-58.JPG,bison
14785,../pictures/24_BRASZCZA/R/Wczesna jesień/3/2022-10-04 22-46-04.JPG,empty
14786,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-19 20-20-39.JPG,raccoon dog
14787,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-19 20-20-54.JPG,raccoon dog
14788,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-19 20-21-02.JPG,raccoon dog
14789,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-19 22-22-58.JPG,marten
14790,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-19 22-23-10.JPG,marten
14791,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-21 13-01-03.JPG,bird
14792,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-21 13-01-11.JPG,bird
14793,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-22 06-19-41.JPG,bird
14794,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-22 06-19-49.JPG,bird
14795,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-23 17-02-21.JPG,empty
14796,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-24 06-09-27.JPG,bird
14797,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-29-13.JPG,moose
14798,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-29-28.JPG,moose
14799,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-30-13.JPG,moose
14800,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-34-43.JPG,moose
14801,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-34-51.JPG,moose
14802,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 13-35-05.JPG,moose
14803,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-12-40.JPG,bison
14804,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-12-52.JPG,bison
14805,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-00.JPG,bison
14806,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-07.JPG,bison
14807,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-15.JPG,bison
14808,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-23.JPG,bison
14809,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-31.JPG,bison
14810,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-43.JPG,bison
14811,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-50.JPG,bison
14812,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-13-57.JPG,bison
14813,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-07.JPG,bison
14814,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-15.JPG,bison
14815,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-25.JPG,bison
14816,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-33.JPG,bison
14817,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-40.JPG,bison
14818,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-49.JPG,bison
14819,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-14-56.JPG,bison
14820,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-04.JPG,bison
14821,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-11.JPG,bison
14822,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-19.JPG,bison
14823,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-26.JPG,bison
14824,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-32.JPG,bison
14825,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-41.JPG,bison
14826,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-49.JPG,bison
14827,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-15-57.JPG,bison
14828,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-16-04.JPG,bison
14829,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-16-12.JPG,bison
14830,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-16-19.JPG,bison
14831,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-25 18-16-31.JPG,bison
14832,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-27 16-15-15.JPG,empty
14833,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-28 14-22-02.JPG,raccoon dog
14834,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-29 23-57-34.JPG,marten
14835,../pictures/24_BRASZCZA/R/Wiosna/1/2023-04-29 23-57-47.JPG,marten
14836,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-01 10-08-57.JPG,red deer
14837,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-02 07-18-28.JPG,bird
14838,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-02 12-42-47.JPG,empty
14839,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 04-35-46.JPG,empty
14840,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-13-52.JPG,moose
14841,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-14-00.JPG,moose
14842,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-14-07.JPG,moose
14843,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-14-25.JPG,moose
14844,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-14-46.JPG,moose
14845,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-15-22.JPG,moose
14846,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-16-19.JPG,moose
14847,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-03 05-16-28.JPG,moose
14848,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-08 18-28-38.JPG,red deer
14849,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-08 18-29-01.JPG,red deer
14850,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-09 06-45-53.JPG,bird
14851,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-09 06-46-25.JPG,bird
14852,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-13 15-11-10.JPG,bird
14853,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-13 15-11-49.JPG,bird
14854,../pictures/24_BRASZCZA/R/Wiosna/1/2023-05-13 16-34-33.JPG,bird
14855,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-21 13-03-48.JPG,bird
14856,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-21 13-03-56.JPG,bird
14857,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-24 06-09-38.JPG,bird
14858,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-45-47.JPG,bison
14859,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-45-58.JPG,bison
14860,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-05.JPG,bison
14861,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-14.JPG,bison
14862,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-22.JPG,bison
14863,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-30.JPG,bison
14864,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-37.JPG,bison
14865,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-25 19-46-46.JPG,bison
14866,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-27 12-44-47.JPG,badger
14867,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-27 17-16-38.JPG,hare
14868,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-28 19-26-23.JPG,red deer
14869,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-28 19-26-30.JPG,red deer
14870,../pictures/24_BRASZCZA/R/Wiosna/2/2023-04-30 11-25-11.JPG,squirrel
14871,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-02 07-29-03.JPG,bird
14872,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-03 12-38-18.JPG,squirrel
14873,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-04 09-23-06.JPG,squirrel
14874,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-06 05-55-44.JPG,wolf
14875,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-06 11-39-46.JPG,bird
14876,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 09-01-47.JPG,bison
14877,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 09-01-54.JPG,bison
14878,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 09-02-04.JPG,bison
14879,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 09-02-12.JPG,bison
14880,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-10-43.JPG,bison
14881,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-10-50.JPG,bison
14882,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-10-57.JPG,bison
14883,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-11-05.JPG,bison
14884,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-11-13.JPG,bison
14885,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-11-32.JPG,bison
14886,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-16-22.JPG,bison
14887,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 11-16-29.JPG,bison
14888,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-32-09.JPG,wild boar
14889,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-32-29.JPG,wild boar
14890,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-33-01.JPG,wild boar
14891,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-33-22.JPG,wild boar
14892,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-33-39.JPG,wild boar
14893,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-14.JPG,wild boar
14894,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-21.JPG,wild boar
14895,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-33.JPG,wild boar
14896,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-40.JPG,wild boar
14897,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-48.JPG,wild boar
14898,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-34-59.JPG,wild boar
14899,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-35-12.JPG,wild boar
14900,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-07 21-35-23.JPG,wild boar
14901,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-43-53.JPG,bison
14902,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-00.JPG,bison
14903,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-08.JPG,bison
14904,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-15.JPG,bison
14905,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-22.JPG,bison
14906,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-30.JPG,bison
14907,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-38.JPG,bison
14908,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-46.JPG,bison
14909,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-44-54.JPG,bison
14910,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-02.JPG,bison
14911,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-10.JPG,bison
14912,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-18.JPG,bison
14913,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-28.JPG,bison
14914,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-37.JPG,bison
14915,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-45.JPG,bison
14916,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-45-53.JPG,bison
14917,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-46-00.JPG,bison
14918,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-09 16-46-09.JPG,bison
14919,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-11 08-55-35.JPG,squirrel
14920,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 04-21-43.JPG,roe deer
14921,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 12-25-51.JPG,squirrel
14922,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-45-47.JPG,wild boar
14923,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-45-57.JPG,wild boar
14924,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-46-43.JPG,wild boar
14925,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-46-50.JPG,wild boar
14926,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-46-57.JPG,wild boar
14927,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-06.JPG,wild boar
14928,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-13.JPG,wild boar
14929,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-23.JPG,wild boar
14930,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-34.JPG,wild boar
14931,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-41.JPG,wild boar
14932,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-48.JPG,wild boar
14933,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-47-56.JPG,wild boar
14934,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-12 19-48-04.JPG,wild boar
14935,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-14 19-04-44.JPG,wild boar
14936,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-14 19-04-51.JPG,wild boar
14937,../pictures/24_BRASZCZA/R/Wiosna/2/2023-05-14 19-05-14.JPG,wild boar
14938,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-19 16-47-14.JPG,moose
14939,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-19 16-47-40.JPG,moose
14940,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-19 16-48-03.JPG,moose
14941,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-23 10-29-11.JPG,squirrel
14942,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-24 19-34-23.JPG,red deer
14943,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-24 19-34-42.JPG,red deer
14944,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-24 19-34-50.JPG,red deer
14945,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-24 19-35-06.JPG,red deer
14946,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-24 19-35-40.JPG,red deer
14947,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-26 12-12-27.JPG,bird
14948,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-28 14-16-38.JPG,squirrel
14949,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-28 17-09-15.JPG,bird
14950,../pictures/24_BRASZCZA/R/Wiosna/3/2023-04-28 17-09-23.JPG,bird
14951,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-02 23-05-20.JPG,marten
14952,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-03 06-39-47.JPG,empty
14953,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-05 06-30-21.JPG,bison
14954,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-05 06-30-29.JPG,bison
14955,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-05 06-30-45.JPG,bison
14956,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-07 11-07-37.JPG,bird
14957,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-09 08-45-23.JPG,bison
14958,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-09 08-45-49.JPG,bison
14959,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-09 17-52-12.JPG,wild boar
14960,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-09 17-52-49.JPG,wild boar
14961,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-12 18-46-30.JPG,wild boar
14962,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-12 18-46-37.JPG,wild boar
14963,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 18-25-03.JPG,bird
14964,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-01-38.JPG,bison
14965,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-01-46.JPG,bison
14966,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-02-12.JPG,bison
14967,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-02-31.JPG,bison
14968,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-02-38.JPG,bison
14969,../pictures/24_BRASZCZA/R/Wiosna/3/2023-05-13 19-02-44.JPG,bison
14970,../pictures/24_BRASZCZA/R/Zima/1/2023-02-23 15-57-45.JPG,red deer
14971,../pictures/24_BRASZCZA/R/Zima/1/2023-02-23 16-00-31.JPG,red deer
14972,../pictures/24_BRASZCZA/R/Zima/1/2023-02-26 12-17-38.JPG,empty
14973,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 07-41-00.JPG,red deer
14974,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-32-10.JPG,red deer
14975,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-32-40.JPG,red deer
14976,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-32-56.JPG,red deer
14977,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-33-14.JPG,red deer
14978,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-34-50.JPG,red deer
14979,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-36-01.JPG,red deer
14980,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 09-37-58.JPG,red deer
14981,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 12-12-01.JPG,red deer
14982,../pictures/24_BRASZCZA/R/Zima/1/2023-03-06 12-14-01.JPG,red deer
