,image_path,bbox,category,count,empty
14169,../../pictures/24_BRASZCZA/B/Późna jesień/2/2022-11-21 17-10-49.JPG,[          0      164.24      5836.4      3505.6],1.0,1.0,False
14170,../../pictures/24_BRASZCZA/B/Późna jesień/2/2022-11-21 17-10-57.JPG,[     6075.3      1613.1        6528      3501.8],1.0,1.0,False
14171,../../pictures/24_BRASZCZA/B/Późna jesień/2/2022-11-24 15-40-21.JPG,[     465.76      1014.5      1518.1      2777.5],1.0,1.0,False
14172,../../pictures/24_BRASZCZA/B/Późna jesień/2/2022-11-24 15-42-41.JPG,[    0.13074        1532      1364.9      3504.7],1.0,1.0,False
14173,../../pictures/24_BRASZCZA/B/Późna jesień/3/2022-11-23 17-38-19.JPG,[       1283      1275.4      1624.8      2011.4],1.0,2.0,False
14174,../../pictures/24_BRASZCZA/B/Wczesna jesień/1/2022-10-14 17-36-18.JPG,[     2160.1      1255.4      2536.5      1742.9],1.0,4.0,False
14175,../../pictures/24_BRASZCZA/B/Wczesna jesień/1/2022-10-14 17-36-27.JPG,[     1054.6      1222.1      1557.5      1724.5],1.0,2.0,False
14176,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-03 06-42-03.JPG,[     843.65      1244.3      2729.6      2966.5],1.0,1.0,False
14177,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-03 21-25-04.JPG,[     2545.3        1510      4287.5      2629.9],1.0,1.0,False
14178,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-03 21-25-20.JPG,[     3844.5      1266.3      5444.7      2288.8],1.0,1.0,False
14179,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-04 21-15-26.JPG,[     1.4636      1768.6      1131.7      2541.3],1.0,1.0,False
14180,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-04 21-16-01.JPG,[          0           0           0           0],0.0,0.0,True
14181,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-07 02-57-03.JPG,[     3736.5      1263.2      4451.5      2151.9],1.0,1.0,False
14182,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-07 09-22-34.JPG,[     3125.9      1535.6      3842.1      1933.8],1.0,1.0,False
14183,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-08 05-56-11.JPG,[     1483.7      1624.3      2958.8      2580.9],1.0,1.0,False
14184,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-08 05-56-36.JPG,[     3843.4        1416      4820.3      2095.9],1.0,1.0,False
14185,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-11 00-30-28.JPG,[          0           0           0           0],0.0,0.0,True
14186,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-11 00-30-43.JPG,[          0           0           0           0],0.0,0.0,True
14187,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-11 00-33-16.JPG,[          0           0           0           0],0.0,0.0,True
14188,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-11 19-47-52.JPG,[     5121.6      1207.6      6523.8      2157.5],1.0,1.0,False
14189,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-13 07-21-27.JPG,[     168.36      1541.7      646.85      1903.5],1.0,1.0,False
14190,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-13 07-22-18.JPG,[          0           0           0           0],0.0,0.0,True
14191,../../pictures/24_BRASZCZA/B/Wczesna jesień/3/2022-10-14 07-39-00.JPG,[     5136.9      1370.2        5500      1953.4],1.0,1.0,False
14192,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 19-58-38.JPG,[          0           0           0           0],0.0,0.0,True
14193,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 19-58-56.JPG,[          0           0           0           0],0.0,0.0,True
14194,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 20-01-03.JPG,[     1718.3      1338.7      2974.4      1915.2],1.0,1.0,False
14195,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 20-04-35.JPG,[          0           0           0           0],0.0,0.0,True
14196,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 20-08-15.JPG,[     1187.3      1380.4      2209.3        2160],1.0,1.0,False
14197,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 20-11-44.JPG,[     4078.2      1616.8      5770.1      2734.4],1.0,1.0,False
14198,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-20 20-13-13.JPG,[     5657.3      1969.7        6528      3498.3],1.0,1.0,False
14199,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-21 04-37-58.JPG,[          0           0           0           0],0.0,0.0,True
14200,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-23 09-47-58.JPG,[     6069.3      1099.2        6528      1663.6],1.0,1.0,False
14201,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-05-47.JPG,[     4064.5      1060.5      4900.7      1851.7],1.0,2.0,False
14202,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-05-56.JPG,[     4089.8      1063.9      4946.2      1839.8],1.0,3.0,False
14203,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-04.JPG,[     4097.6      1063.6      4855.6      1812.9],1.0,3.0,False
14204,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-22.JPG,[     4120.2      820.33      4677.3      1540.4],1.0,3.0,False
14205,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-29.JPG,[     5041.5      1267.1      6193.1      2128.7],1.0,3.0,False
14206,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-39.JPG,[     4443.1      1121.7      5173.8      1865.7],1.0,3.0,False
14207,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-46.JPG,[     4224.8      875.46      4789.4      1634.4],1.0,2.0,False
14208,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-06-56.JPG,[       4237      901.48      4638.6      1618.6],1.0,2.0,False
14209,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-07-02.JPG,[     5013.3      1273.7      5700.3      2265.1],1.0,4.0,False
14210,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-07-33.JPG,[     4192.9      964.92      5178.9      1631.9],1.0,2.0,False
14211,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-07-47.JPG,[     4271.8      963.95        5202      1658.4],1.0,2.0,False
14212,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-07-56.JPG,[     5126.5      1286.2      5806.1      2380.8],1.0,2.0,False
14213,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-08-05.JPG,[     4250.5      961.84      5199.4      1657.2],1.0,2.0,False
14214,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-08-12.JPG,[     4254.3      963.42      5216.8      1660.9],1.0,2.0,False
14215,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-08-28.JPG,[     5005.7      1301.6      5710.8      2689.8],1.0,2.0,False
14216,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-08-49.JPG,[     4205.9      1324.4      5705.5      2634.5],1.0,2.0,False
14217,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-08-56.JPG,[     3663.7      1221.3      5428.4      2787.1],1.0,2.0,False
14218,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-09-03.JPG,[     3398.2      1208.5        5273      2669.3],1.0,2.0,False
14219,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-09-10.JPG,[       3265      1213.9      5219.7      2681.2],1.0,2.0,False
14220,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-09-17.JPG,[     3248.5      1214.9      5170.7      2687.1],1.0,2.0,False
14221,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-09-25.JPG,[     4437.4      1213.7        5415      2764.1],1.0,2.0,False
14222,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-24 05-09-35.JPG,[     5129.7      1520.4        6528      3506.3],1.0,1.0,False
14223,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-27 08-58-37.JPG,[     789.96        1126      1632.8      1597.9],1.0,1.0,False
14224,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-29 09-07-22.JPG,[          0           0           0           0],0.0,0.0,True
14225,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-04-29 10-44-43.JPG,[          0           0           0           0],0.0,0.0,True
14226,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-03 04-24-03.JPG,[     3085.9      2014.4      3612.9      2357.4],1.0,1.0,False
14227,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-07 11-46-25.JPG,[          0           0           0           0],0.0,0.0,True
14228,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-07 11-49-42.JPG,[     4790.8      2344.9      5340.4      2651.6],1.0,1.0,False
14229,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-07 12-13-06.JPG,[          0           0           0           0],0.0,0.0,True
14230,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-07 12-13-29.JPG,[          0           0           0           0],0.0,0.0,True
14231,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-12 05-51-16.JPG,[     418.93      1195.6      1101.6        1758],1.0,1.0,False
14232,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-12 08-35-37.JPG,[     371.67      518.36      839.77      1114.4],1.0,1.0,False
14233,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-14 00-04-52.JPG,[     5049.3      1871.4      5557.4      2113.3],1.0,1.0,False
14234,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-15 13-42-05.JPG,[       5286      1693.9        5942      2498.2],1.0,1.0,False
14235,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-15 13-42-13.JPG,[      272.3      1805.9      1410.8      2644.9],1.0,1.0,False
14236,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-15 18-00-08.JPG,[     363.85      1535.5      1115.6      2279.1],1.0,1.0,False
14237,../../pictures/24_BRASZCZA/B/Wiosna/1/2023-05-15 18-00-15.JPG,[     2812.9      1317.7      3625.8      2216.7],1.0,1.0,False
14238,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-57-54.JPG,[     2836.4      1230.6      3651.6      1706.3],1.0,4.0,False
14239,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-58-11.JPG,[     2831.7      1231.7      3582.3      1708.2],1.0,5.0,False
14240,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-58-22.JPG,[     1069.5        1452        2075      2197.2],1.0,3.0,False
14241,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-58-30.JPG,[     4566.8      1301.6      6096.8      2062.5],1.0,4.0,False
14242,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-58-52.JPG,[     1069.2      1459.7      2074.8      2197.3],1.0,4.0,False
14243,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-59-19.JPG,[     4565.8        1306      6098.9      2065.1],1.0,4.0,False
14244,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-59-35.JPG,[     2831.2      1244.9      3600.5      1708.9],1.0,4.0,False
14245,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 01-59-59.JPG,[     2833.6      1251.3      3603.6      1712.2],1.0,4.0,False
14246,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-00-07.JPG,[     1071.4      1456.1      2075.4      2199.2],1.0,4.0,False
14247,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-00-27.JPG,[     1067.7      1456.7      2073.8      2193.9],1.0,4.0,False
14248,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-00-42.JPG,[     2822.6      1239.1      3610.3      1711.2],1.0,4.0,False
14249,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-00-50.JPG,[     2833.9      1223.6      3608.7      1709.9],1.0,4.0,False
14250,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-00-58.JPG,[     2836.4      1245.4      3604.1      1711.9],1.0,5.0,False
14251,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-01-21.JPG,[     4563.2      1313.4      6127.3      2082.3],1.0,4.0,False
14252,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-01-32.JPG,[     1110.5      1462.1      2069.7      2193.2],1.0,4.0,False
14253,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-01-41.JPG,[     1115.4      1463.3      2065.5      2193.2],1.0,4.0,False
14254,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-03-14.JPG,[     4614.6      1280.5      6103.2      2068.2],1.0,4.0,False
14255,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-03-24.JPG,[     4626.2      1280.5      6106.6      2070.4],1.0,4.0,False
14256,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-03-52.JPG,[       1112      1465.8      2065.4      2195.3],1.0,3.0,False
14257,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-08.JPG,[     4634.4      1275.2      6048.5      2070.3],1.0,5.0,False
14258,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-16.JPG,[       2871      804.97      5597.1      2859.4],1.0,5.0,False
14259,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-24.JPG,[     2873.2      807.01        5594      2861.2],1.0,6.0,False
14260,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-31.JPG,[     3213.7      846.92        4894      2725.3],1.0,5.0,False
14261,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-40.JPG,[     3165.1      875.45      4523.1      2052.4],1.0,5.0,False
14262,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-49.JPG,[     4651.6      1270.8      6098.5      2070.3],1.0,6.0,False
14263,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-04-58.JPG,[     4654.9      1270.8      6098.3      2072.3],1.0,5.0,False
14264,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-05-11.JPG,[     4638.4      1271.7      6097.9      2071.3],1.0,5.0,False
14265,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-05-22.JPG,[     4632.6      1275.2        6105      2058.4],1.0,6.0,False
14266,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-05-30.JPG,[     4597.4      1280.7      6106.1      2071.5],1.0,5.0,False
14267,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-05-37.JPG,[     4601.4      1281.3      6107.2      2065.4],1.0,5.0,False
14268,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-06-41.JPG,[     2828.5      1257.2      3597.7      1709.1],1.0,4.0,False
14269,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-07-26.JPG,[     4625.9      1269.9      6101.5        2072],1.0,4.0,False
14270,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-07-46.JPG,[     4639.7      1350.1      5814.1      2072.9],1.0,5.0,False
14271,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-07-53.JPG,[     4632.7      1261.8        6103      2064.5],1.0,5.0,False
14272,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-01.JPG,[     4632.9      1267.7      6107.1      2062.7],1.0,5.0,False
14273,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-11.JPG,[     4634.1      1267.6      6106.7      2068.5],1.0,5.0,False
14274,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-21.JPG,[     4655.2      1264.4      6108.1      2062.8],1.0,5.0,False
14275,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-28.JPG,[     4623.7      1267.1      6105.4      2063.7],1.0,3.0,False
14276,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-43.JPG,[     4627.6      1269.4      6110.1      2066.7],1.0,5.0,False
14277,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-08-55.JPG,[     4656.8      1271.2      6106.6      2069.6],1.0,4.0,False
14278,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-09-02.JPG,[     4631.7      1311.2      6119.3      2082.3],1.0,4.0,False
14279,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-09-13.JPG,[     2025.6      1229.9      3032.9      1955.2],1.0,6.0,False
14280,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-09-21.JPG,[     4709.5      1250.4      6108.3      2089.3],1.0,4.0,False
14281,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-09-29.JPG,[     4713.2      1256.5      6110.2      2091.8],1.0,4.0,False
14282,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-09-57.JPG,[     4709.4        1257      6109.9      2089.3],1.0,4.0,False
14283,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-10-07.JPG,[     4713.2      1267.2      6108.1        2089],1.0,4.0,False
14284,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-10-51.JPG,[     4686.1      1278.8      6109.9      2091.1],1.0,4.0,False
14285,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-11-06.JPG,[     4691.5      1283.6      6108.5      2095.2],1.0,4.0,False
14286,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-11-18.JPG,[     4678.7      1281.6      6106.5      2093.4],1.0,4.0,False
14287,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-11-51.JPG,[     4684.9      1290.2      6105.8      2090.8],1.0,4.0,False
14288,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-13-07.JPG,[       4689      1286.5      6106.8      2089.7],1.0,4.0,False
14289,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-13-22.JPG,[       1042      1624.4      2132.3      2198.6],1.0,4.0,False
14290,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-13-33.JPG,[     4680.4        1271      6084.5      2093.9],1.0,3.0,False
14291,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-15-55.JPG,[     4681.5      1288.3      6104.7      2095.4],1.0,4.0,False
14292,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-18-44.JPG,[     4686.2      1289.4      6102.9      2086.3],1.0,4.0,False
14293,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-18-53.JPG,[     4701.6      1288.5      6108.6      2091.1],1.0,4.0,False
14294,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-20-29.JPG,[     4688.3      1296.5      6110.3      2084.9],1.0,6.0,False
14295,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-20-37.JPG,[     4691.2      1294.3        6106      2089.7],1.0,5.0,False
14296,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-21-00.JPG,[     4684.2      1290.7      6106.9      2093.8],1.0,4.0,False
14297,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-21-10.JPG,[     4677.3      1292.8      6106.6      2090.9],1.0,7.0,False
14298,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-21-34.JPG,[       4678      1292.8      6106.3      2095.9],1.0,6.0,False
14299,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-22-57.JPG,[     5498.3      1288.8      6109.3      2061.4],1.0,4.0,False
14300,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-23-05.JPG,[     4384.1        1291      6095.8        2074],1.0,3.0,False
14301,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-23-42.JPG,[     4389.7      1288.1      6101.6      2075.1],1.0,4.0,False
14302,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-24-12.JPG,[     4389.8      1298.2        6103      2079.6],1.0,4.0,False
14303,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-24-29.JPG,[     4389.2      1302.9        6095      2083.5],1.0,4.0,False
14304,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-25-35.JPG,[     4385.9      1308.9      6100.4      2075.2],1.0,5.0,False
14305,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-25-54.JPG,[     1063.5      1470.1      2087.9      2196.4],1.0,5.0,False
14306,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-26-24.JPG,[       1066      1470.5      2094.8      2196.2],1.0,6.0,False
14307,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-27-21.JPG,[     4389.9      1321.5      6176.5      2059.9],1.0,6.0,False
14308,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-27-29.JPG,[       4414      1440.5      6215.4      2053.4],1.0,5.0,False
14309,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-27-37.JPG,[     4478.7      1299.9      6100.1      2076.1],1.0,5.0,False
14310,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-28-06.JPG,[     1082.6      1461.6      2089.6      2192.6],1.0,7.0,False
14311,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-28-19.JPG,[     1066.2      1458.7      2087.8      2188.2],1.0,5.0,False
14312,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-30-29.JPG,[     1068.3        1465      2089.7      2195.5],1.0,4.0,False
14313,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-35-28.JPG,[     1063.3      1466.5      2088.5      2192.3],1.0,6.0,False
14314,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-35-42.JPG,[     2048.2      1242.9      2948.6      1970.9],1.0,5.0,False
14315,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-35-49.JPG,[     1065.3      1468.4      2089.1      2189.5],1.0,6.0,False
14316,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-36-02.JPG,[     1062.4      1469.6      2089.5      2197.8],1.0,6.0,False
14317,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-36-10.JPG,[       1056      1463.9      2088.5      2197.6],1.0,6.0,False
14318,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-36-20.JPG,[     1060.2      1465.9      2085.7      2199.7],1.0,6.0,False
14319,../../pictures/24_BRASZCZA/B/Wiosna/2/2023-04-24 02-36-33.JPG,[     1028.8      1465.8      2090.8      2196.7],1.0,5.0,False
